ens_gene_id	cytoband
ENSG00000256943	12q24.33
ENSG00000256542	12q24.33
ENSG00000278872	12q24.33
ENSG00000277011	12q24.33
ENSG00000255916	12q24.33
ENSG00000279113	12q24.33
ENSG00000279704	12q24.33
ENSG00000279023	12q24.33
ENSG00000280150	12q24.33
ENSG00000274373	12q24.33
ENSG00000256783	12q24.33
ENSG00000256875	12q24.33
ENSG00000112787	12q24.33
ENSG00000280287	12q24.33
ENSG00000279700	12q24.33
ENSG00000277052	12q24.33
ENSG00000277186	12q24.33
ENSG00000204583	12q24.33
ENSG00000187848	12q24.33
ENSG00000280311	12q24.33
ENSG00000177084	12q24.33
ENSG00000176894	12q24.33
ENSG00000256632	12q24.33
ENSG00000247077	12q24.33
ENSG00000201469	12q24.33
ENSG00000176915	12q24.33
ENSG00000256108	12q24.33
ENSG00000090615	12q24.33
ENSG00000283396	12q24.33
ENSG00000072609	12q24.33
ENSG00000232888	12q24.33
ENSG00000252079	12q24.33
ENSG00000278949	12q24.33
ENSG00000236617	12q24.33
ENSG00000255703	12q24.33
ENSG00000250790	12q24.33
ENSG00000196458	12q24.33
ENSG00000256563	12q24.33
ENSG00000198393	12q24.33
ENSG00000252269	12q24.33
ENSG00000246394	12q24.33
ENSG00000255807	12q24.33
ENSG00000198040	12q24.33
ENSG00000279466	12q24.33
ENSG00000279817	12q24.33
ENSG00000196387	12q24.33
ENSG00000214029	12q24.33
ENSG00000271963	12q24.33
ENSG00000240991	12q24.33
ENSG00000256223	12q24.33
ENSG00000256825	12q24.33
ENSG00000090612	12q24.33
ENSG00000255919	12q24.33
ENSG00000227059	12q24.33
ENSG00000239190	12q24.33
ENSG00000238443	12q24.33
ENSG00000279924	13q11
ENSG00000279516	13q11
ENSG00000279081	13q11
ENSG00000280208	13q11
ENSG00000279124	13q11
ENSG00000279730	13q11
ENSG00000279231	13q11
ENSG00000268486	13q11
ENSG00000276183	13q11
ENSG00000215604	13q11
ENSG00000270496	13q11
ENSG00000231238	13q11
ENSG00000233905	13q11
ENSG00000229788	13q11
ENSG00000235876	13q11
ENSG00000231914	13q11
ENSG00000226361	13q11
ENSG00000228797	13q11
ENSG00000230931	13q11
ENSG00000204718	13q11
ENSG00000227784	13q11
ENSG00000244155	13q11
ENSG00000227568	13q11
ENSG00000225016	13q11
ENSG00000206192	13q11
ENSG00000242756	13q11
ENSG00000223024	13q11
ENSG00000206787	13q11
ENSG00000235500	13q11
ENSG00000226250	13q12.11
ENSG00000231358	13q12.11
ENSG00000226057	13q12.11
ENSG00000232685	13q12.11
ENSG00000229375	13q12.11
ENSG00000187721	13q12.11
ENSG00000226619	13q12.11
ENSG00000252287	13q12.11
ENSG00000224778	13q12.11
ENSG00000234894	13q12.11
ENSG00000229147	13q12.11
ENSG00000278337	13q12.11
ENSG00000198033	13q12.11
ENSG00000121388	13q12.11
ENSG00000227879	13q12.11
ENSG00000232243	13q12.11
ENSG00000237636	13q12.11
ENSG00000215349	13q12.11
ENSG00000236834	13q12.11
ENSG00000224976	13q12.11
ENSG00000231184	13q12.11
ENSG00000229791	13q12.11
ENSG00000237164	13q12.11
ENSG00000132958	13q12.11
ENSG00000223625	13q12.11
ENSG00000232894	13q12.11
ENSG00000215572	13q12.11
ENSG00000238132	13q12.11
ENSG00000225316	13q12.11
ENSG00000196199	13q12.11
ENSG00000226352	13q12.11
ENSG00000121390	13q12.11
ENSG00000275014	13q12.11
ENSG00000233469	13q12.11
ENSG00000132950	13q12.11
ENSG00000223576	13q12.11
ENSG00000275964	13q12.11
ENSG00000121741	13q12.11
ENSG00000237672	13q12.11
ENSG00000279951	13q12.11
ENSG00000236076	13q12.11
ENSG00000121743	13q12.11
ENSG00000226633	13q12.11
ENSG00000260131	13q12.11
ENSG00000165474	13q12.11
ENSG00000279065	13q12.11
ENSG00000121742	13q12.11
ENSG00000165475	13q12.11
ENSG00000263978	13q12.11
ENSG00000277020	13q12.11
ENSG00000032742	13q12.11
ENSG00000238286	13q12.11
ENSG00000222726	13q12.11
ENSG00000278291	13q12.11
ENSG00000172458	13q12.11
ENSG00000279135	13q12.11
ENSG00000150456	13q12.11
ENSG00000233524	13q12.11
ENSG00000275485	13q12.11
ENSG00000132953	13q12.11
ENSG00000236704	13q12.11
ENSG00000233780	13q12.11
ENSG00000234363	13q12.11
ENSG00000213621	13q12.11
ENSG00000150457	13q12.11
ENSG00000233851	13q12.11
ENSG00000201821	13q12.11
ENSG00000180172	13q12.11
ENSG00000225585	13q12.11
ENSG00000275689	13q12.11
ENSG00000252128	13q12.11
ENSG00000150459	13q12.11
ENSG00000165480	13q12.11
ENSG00000173141	13q12.11
ENSG00000271250	13q12.11
ENSG00000233405	13q12.11
ENSG00000235438	13q12.11
ENSG00000277077	13q12.11
ENSG00000233325	13q12.11
ENSG00000224429	13q12.11
ENSG00000215571	13q12.11
ENSG00000235076	13q12.11
ENSG00000222747	13q12.11
ENSG00000180776	13q12.11
ENSG00000236953	13q12.11
ENSG00000226908	13q12.11
ENSG00000165487	13q12.11
ENSG00000230022	13q12.11
ENSG00000207518	13q12.11
ENSG00000226525	13q12.11
ENSG00000102678	13q12.11
ENSG00000244197	13q12.11
ENSG00000226722	13q12.11
ENSG00000276476	13q12.11
ENSG00000237175	13q12.11
ENSG00000226118	13q12.11
ENSG00000279282	13q12.12
ENSG00000280175	13q12.12
ENSG00000232187	13q12.12
ENSG00000225777	13q12.12
ENSG00000253094	13q12.12
ENSG00000237952	13q12.12
ENSG00000226507	13q12.12
ENSG00000231650	13q12.12
ENSG00000262619	13q12.12
ENSG00000230535	13q12.12
ENSG00000234685	13q12.12
ENSG00000262198	13q12.12
ENSG00000283075	13q12.12
ENSG00000233440	13q12.12
ENSG00000207157	13q12.12
ENSG00000229483	13q12.12
ENSG00000102683	13q12.12
ENSG00000252952	13q12.12
ENSG00000235205	13q12.12
ENSG00000236803	13q12.12
ENSG00000151835	13q12.12
ENSG00000232163	13q12.12
ENSG00000229558	13q12.12
ENSG00000232977	13q12.12
ENSG00000227893	13q12.12
ENSG00000127863	13q12.12
ENSG00000027001	13q12.12
ENSG00000232102	13q12.12
ENSG00000205861	13q12.12
ENSG00000205863	13q12.12
ENSG00000196593	13q12.12
ENSG00000273167	13q12.12
ENSG00000182957	13q12.12
ENSG00000228741	13q12.12
ENSG00000225674	13q12.12
ENSG00000252695	13q12.12
ENSG00000227213	13q12.12
ENSG00000240654	13q12.12
ENSG00000240868	13q12.12
ENSG00000281899	13q12.12
ENSG00000277040	13q12.12
ENSG00000234627	13q12.12
ENSG00000261498	13q12.12
ENSG00000233545	13q12.12
ENSG00000205822	13q12.12
ENSG00000102699	13q12.12
ENSG00000244615	13q12.12
ENSG00000243008	13q12.12
ENSG00000075673	13q12.12
ENSG00000207474	13q12.12
ENSG00000225404	13q12.12
ENSG00000231417	13q12.12
ENSG00000226695	13q12.12
ENSG00000132972	13q12.12
ENSG00000151849	13q12.12,13q12.13
ENSG00000253771	13q12.13
ENSG00000273628	13q12.13
ENSG00000251299	13q12.13
ENSG00000232858	13q12.13
ENSG00000269099	13q12.13
ENSG00000276958	13q12.13
ENSG00000151846	13q12.13
ENSG00000279695	13q12.13
ENSG00000165566	13q12.13
ENSG00000234056	13q12.13
ENSG00000238169	13q12.13
ENSG00000279550	13q12.13
ENSG00000225105	13q12.13
ENSG00000235315	13q12.13
ENSG00000139505	13q12.13
ENSG00000260509	13q12.13
ENSG00000139496	13q12.13
ENSG00000234152	13q12.13
ENSG00000132932	13q12.13
ENSG00000199767	13q12.13
ENSG00000180803	13q12.13
ENSG00000242381	13q12.13
ENSG00000223158	13q12.13
ENSG00000180730	13q12.13
ENSG00000231983	13q12.13
ENSG00000233963	13q12.13
ENSG00000234706	13q12.13
ENSG00000127870	13q12.13
ENSG00000277368	13q12.13
ENSG00000271559	13q12.13
ENSG00000227882	13q12.13
ENSG00000132964	13q12.13
ENSG00000278413	13q12.13
ENSG00000132970	13q12.13
ENSG00000234031	13q12.13
ENSG00000237001	13q12.13
ENSG00000132975	13q12.13
ENSG00000230256	13q12.13
ENSG00000283579	13q12.13
ENSG00000223782	13q12.13
ENSG00000218198	13q12.13
ENSG00000152484	13q12.13
ENSG00000278496	13q12.13
ENSG00000232162	13q12.13
ENSG00000230641	13q12.13
ENSG00000275294	13q12.13,13q12.2
ENSG00000234772	13q12.2
ENSG00000122026	13q12.2
ENSG00000207500	13q12.2
ENSG00000207051	13q12.2
ENSG00000122035	13q12.2
ENSG00000252247	13q12.2
ENSG00000229609	13q12.2
ENSG00000201242	13q12.2
ENSG00000122034	13q12.2
ENSG00000122033	13q12.2
ENSG00000252499	13q12.2
ENSG00000139517	13q12.2
ENSG00000186184	13q12.2
ENSG00000273552	13q12.2
ENSG00000226703	13q12.2
ENSG00000169840	13q12.2
ENSG00000207330	13q12.2
ENSG00000247381	13q12.2
ENSG00000139515	13q12.2
ENSG00000180389	13q12.2
ENSG00000260704	13q12.2
ENSG00000165556	13q12.2
ENSG00000183463	13q12.2
ENSG00000242360	13q12.2
ENSG00000122025	13q12.2
ENSG00000271026	13q12.2
ENSG00000235115	13q12.2
ENSG00000261485	13q12.2
ENSG00000152520	13q12.2
ENSG00000232587	13q12.2
ENSG00000200840	13q12.2
ENSG00000102755	13q12.3
ENSG00000279393	13q12.3
ENSG00000235472	13q12.3
ENSG00000273964	13q12.3
ENSG00000132963	13q12.3
ENSG00000139508	13q12.3
ENSG00000202237	13q12.3
ENSG00000233588	13q12.3
ENSG00000277227	13q12.3
ENSG00000236339	13q12.3
ENSG00000132938	13q12.3
ENSG00000236758	13q12.3
ENSG00000223460	13q12.3
ENSG00000270680	13q12.3
ENSG00000179141	13q12.3
ENSG00000139514	13q12.3
ENSG00000122042	13q12.3
ENSG00000278172	13q12.3
ENSG00000236258	13q12.3
ENSG00000224329	13q12.3
ENSG00000224405	13q12.3
ENSG00000122043	13q12.3
ENSG00000266505	13q12.3
ENSG00000224511	13q12.3
ENSG00000232117	13q12.3
ENSG00000232643	13q12.3
ENSG00000279499	13q12.3
ENSG00000102781	13q12.3
ENSG00000252928	13q12.3
ENSG00000215049	13q12.3
ENSG00000236463	13q12.3
ENSG00000238121	13q12.3
ENSG00000279149	13q12.3
ENSG00000225039	13q12.3
ENSG00000236444	13q12.3
ENSG00000189403	13q12.3
ENSG00000213411	13q12.3
ENSG00000232489	13q12.3
ENSG00000224117	13q12.3
ENSG00000132952	13q12.3
ENSG00000275788	13q12.3
ENSG00000132965	13q12.3
ENSG00000237879	13q12.3
ENSG00000224743	13q12.3
ENSG00000236094	13q12.3
ENSG00000102802	13q12.3
ENSG00000175664	13q12.3
ENSG00000238185	13q12.3
ENSG00000230403	13q12.3
ENSG00000231894	13q12.3
ENSG00000120694	13q12.3
ENSG00000187676	13q12.3
ENSG00000229427	13q12.3
ENSG00000278305	13q12.3
ENSG00000277319	13q12.3
ENSG00000133105	13q13.1
ENSG00000229715	13q13.1
ENSG00000279314	13q13.1
ENSG00000278732	13q13.1
ENSG00000235822	13q13.1
ENSG00000237637	13q13.1
ENSG00000073910	13q13.1
ENSG00000189167	13q13.1
ENSG00000139618	13q13.1
ENSG00000215515	13q13.1
ENSG00000139597	13q13.1
ENSG00000212293	13q13.1
ENSG00000270008	13q13.1
ENSG00000244754	13q13.1
ENSG00000229800	13q13.1
ENSG00000281026	13q13.1
ENSG00000083642	13q13.1
ENSG00000207325	13q13.1
ENSG00000277151	13q13.1
ENSG00000226968	13q13.1
ENSG00000227604	13q13.1
ENSG00000133116	13q13.1
ENSG00000133121	13q13.1
ENSG00000230300	13q13.1
ENSG00000236581	13q13.1
ENSG00000227911	13q13.1
ENSG00000277386	13q13.1
ENSG00000230490	13q13.1,13q13.2
ENSG00000234535	13q13.2
ENSG00000232986	13q13.2
ENSG00000133119	13q13.2
ENSG00000252397	13q13.2
ENSG00000276672	13q13.2
ENSG00000280431	13q13.2
ENSG00000227254	13q13.2
ENSG00000199196	13q13.2
ENSG00000278477	13q13.2
ENSG00000271850	13q13.2
ENSG00000225179	13q13.2
ENSG00000271901	13q13.2
ENSG00000231910	13q13.2
ENSG00000273886	13q13.3
ENSG00000261728	13q13.3
ENSG00000172915	13q13.3
ENSG00000232795	13q13.3
ENSG00000234835	13q13.3
ENSG00000180660	13q13.3
ENSG00000236036	13q13.3
ENSG00000133083	13q13.3
ENSG00000120669	13q13.3
ENSG00000250709	13q13.3
ENSG00000242715	13q13.3
ENSG00000207203	13q13.3
ENSG00000133104	13q13.3
ENSG00000120664	13q13.3
ENSG00000133101	13q13.3
ENSG00000223383	13q13.3
ENSG00000180440	13q13.3
ENSG00000235306	13q13.3
ENSG00000223543	13q13.3
ENSG00000215486	13q13.3
ENSG00000271337	13q13.3
ENSG00000133111	13q13.3
ENSG00000120693	13q13.3
ENSG00000236711	13q13.3
ENSG00000228825	13q13.3
ENSG00000232378	13q13.3
ENSG00000226161	13q13.3
ENSG00000120697	13q13.3
ENSG00000120699	13q13.3
ENSG00000102710	13q13.3
ENSG00000279238	13q13.3
ENSG00000180138	13q13.3
ENSG00000274549	13q13.3
ENSG00000279511	13q13.3
ENSG00000202395	13q13.3
ENSG00000230283	13q13.3
ENSG00000230390	13q13.3
ENSG00000275226	13q13.3
ENSG00000133110	13q13.3
ENSG00000133107	13q13.3
ENSG00000199276	13q13.3
ENSG00000274317	13q13.3
ENSG00000228036	13q13.3
ENSG00000223685	13q13.3
ENSG00000120686	13q13.3
ENSG00000279025	13q13.3
ENSG00000236354	13q13.3
ENSG00000229437	13q13.3
ENSG00000234701	13q13.3
ENSG00000150893	13q13.3
ENSG00000252795	13q13.3
ENSG00000225350	13q13.3
ENSG00000225221	13q13.3
ENSG00000235550	13q13.3
ENSG00000133115	13q13.3
ENSG00000120685	13q13.3
ENSG00000188811	13q13.3
ENSG00000273507	13q13.3
ENSG00000214823	13q13.3
ENSG00000183722	13q13.3,13q14.11
ENSG00000133103	13q14.11
ENSG00000264171	13q14.11
ENSG00000200526	13q14.11
ENSG00000224351	13q14.11
ENSG00000270444	13q14.11
ENSG00000212553	13q14.11
ENSG00000215483	13q14.11
ENSG00000230710	13q14.11
ENSG00000271429	13q14.11
ENSG00000207458	13q14.11
ENSG00000252812	13q14.11
ENSG00000150907	13q14.11
ENSG00000229456	13q14.11
ENSG00000211491	13q14.11
ENSG00000102738	13q14.11
ENSG00000277794	13q14.11
ENSG00000102743	13q14.11
ENSG00000207652	13q14.11
ENSG00000168852	13q14.11
ENSG00000176268	13q14.11
ENSG00000239827	13q14.11
ENSG00000120690	13q14.11
ENSG00000229473	13q14.11
ENSG00000120688	13q14.11
ENSG00000264226	13q14.11
ENSG00000244264	13q14.11
ENSG00000165572	13q14.11
ENSG00000278390	13q14.11
ENSG00000215482	13q14.11
ENSG00000120696	13q14.11
ENSG00000225133	13q14.11
ENSG00000120662	13q14.11
ENSG00000277662	13q14.11
ENSG00000231404	13q14.11
ENSG00000172766	13q14.11
ENSG00000223280	13q14.11
ENSG00000214222	13q14.11
ENSG00000205240	13q14.11
ENSG00000234655	13q14.11
ENSG00000215480	13q14.11
ENSG00000102760	13q14.11
ENSG00000102763	13q14.11
ENSG00000241406	13q14.11
ENSG00000206962	13q14.11
ENSG00000229696	13q14.11
ENSG00000278338	13q14.11
ENSG00000226093	13q14.11
ENSG00000102780	13q14.11
ENSG00000231530	13q14.11
ENSG00000237263	13q14.11
ENSG00000270809	13q14.11
ENSG00000234213	13q14.11
ENSG00000023516	13q14.11
ENSG00000283554	13q14.11
ENSG00000233259	13q14.11
ENSG00000120659	13q14.11
ENSG00000179813	13q14.11
ENSG00000271216	13q14.11
ENSG00000229546	13q14.11
ENSG00000133106	13q14.11
ENSG00000238025	13q14.11
ENSG00000120675	13q14.11
ENSG00000229928	13q14.11
ENSG00000276569	13q14.11
ENSG00000120658	13q14.11
ENSG00000232540	13q14.11
ENSG00000238189	13q14.11
ENSG00000233821	13q14.11
ENSG00000270522	13q14.11
ENSG00000151773	13q14.11
ENSG00000274001	13q14.11
ENSG00000179630	13q14.11
ENSG00000281883	13q14.11
ENSG00000280060	13q14.11
ENSG00000233725	13q14.11
ENSG00000179611	13q14.11
ENSG00000226519	13q14.11
ENSG00000227258	13q14.11
ENSG00000139656	13q14.11
ENSG00000235285	13q14.11
ENSG00000276854	13q14.11
ENSG00000276319	13q14.11
ENSG00000230731	13q14.11
ENSG00000277831	13q14.11
ENSG00000151778	13q14.11
ENSG00000237361	13q14.11
ENSG00000102804	13q14.11
ENSG00000280357	13q14.11
ENSG00000225727	13q14.11
ENSG00000278156	13q14.11
ENSG00000230793	13q14.11
ENSG00000237585	13q14.12
ENSG00000276527	13q14.12
ENSG00000235097	13q14.12
ENSG00000083635	13q14.12
ENSG00000223732	13q14.12
ENSG00000133114	13q14.12
ENSG00000265802	13q14.12
ENSG00000223341	13q14.12
ENSG00000188342	13q14.12,13q14.13
ENSG00000271818	13q14.12
ENSG00000277358	13q14.12
ENSG00000180332	13q14.12
ENSG00000270381	13q14.13
ENSG00000133112	13q14.13
ENSG00000253051	13q14.13
ENSG00000199477	13q14.13
ENSG00000273149	13q14.13
ENSG00000170919	13q14.13
ENSG00000228886	13q14.13
ENSG00000214455	13q14.13
ENSG00000174032	13q14.13
ENSG00000251015	13q14.13
ENSG00000229303	13q14.13
ENSG00000136152	13q14.13
ENSG00000165837	13q14.13
ENSG00000200709	13q14.13
ENSG00000232786	13q14.13
ENSG00000228869	13q14.13
ENSG00000235366	13q14.13
ENSG00000237876	13q14.13
ENSG00000174015	13q14.13
ENSG00000274357	13q14.13
ENSG00000215475	13q14.13
ENSG00000123200	13q14.13
ENSG00000235903	13q14.13
ENSG00000080618	13q14.13
ENSG00000278937	13q14.13
ENSG00000136167	13q14.13
ENSG00000240767	13q14.13
ENSG00000173988	13q14.13
ENSG00000252854	13q14.13
ENSG00000251106	13q14.13
ENSG00000261097	13q14.13
ENSG00000102445	13q14.13
ENSG00000223336	13q14.13
ENSG00000252385	13q14.13
ENSG00000241353	13q14.13
ENSG00000231817	13q14.13
ENSG00000227019	13q14.13
ENSG00000277228	13q14.13
ENSG00000205105	13q14.13
ENSG00000230243	13q14.13
ENSG00000136141	13q14.13,13q14.2
ENSG00000278462	13q14.2
ENSG00000139684	13q14.2
ENSG00000102468	13q14.2
ENSG00000224517	13q14.2
ENSG00000234590	13q14.2
ENSG00000244521	13q14.2
ENSG00000234145	13q14.2
ENSG00000229423	13q14.2
ENSG00000228573	13q14.2
ENSG00000234689	13q14.2
ENSG00000260388	13q14.2
ENSG00000136143	13q14.2
ENSG00000227848	13q14.2
ENSG00000136159	13q14.2
ENSG00000276968	13q14.2
ENSG00000136146	13q14.2
ENSG00000229111	13q14.2
ENSG00000224510	13q14.2
ENSG00000136156	13q14.2
ENSG00000231473	13q14.2
ENSG00000139687	13q14.2
ENSG00000238086	13q14.2
ENSG00000177197	13q14.2
ENSG00000277684	13q14.2
ENSG00000139679	13q14.2
ENSG00000277233	13q14.2
ENSG00000136161	13q14.2
ENSG00000274929	13q14.2
ENSG00000233456	13q14.2
ENSG00000233610	13q14.2
ENSG00000152207	13q14.2
ENSG00000225131	13q14.2
ENSG00000275202	13q14.2
ENSG00000102531	13q14.2
ENSG00000201662	13q14.2
ENSG00000223724	13q14.2
ENSG00000199788	13q14.2
ENSG00000235957	13q14.2
ENSG00000231665	13q14.2
ENSG00000102539	13q14.2
ENSG00000274351	13q14.2
ENSG00000102543	13q14.2
ENSG00000102547	13q14.2
ENSG00000136169	13q14.2
ENSG00000236577	13q14.2
ENSG00000136147	13q14.2
ENSG00000136144	13q14.2
ENSG00000176882	13q14.2
ENSG00000152213	13q14.2
ENSG00000123179	13q14.2
ENSG00000102753	13q14.2
ENSG00000276436	13q14.2
ENSG00000222148	13q14.2
ENSG00000181358	13q14.2
ENSG00000200064	13q14.2
ENSG00000123178	13q14.2
ENSG00000231607	13q14.2
ENSG00000204977	13q14.2
ENSG00000264864	13q14.2
ENSG00000198553	13q14.2
ENSG00000277913	13q14.2
ENSG00000277066	13q14.2
ENSG00000208006	13q14.2
ENSG00000274878	13q14.2
ENSG00000273612	13q14.2
ENSG00000277752	13q14.2
ENSG00000275559	13q14.2
ENSG00000176124	13q14.2,13q14.3
ENSG00000276089	13q14.2
ENSG00000214359	13q14.2
ENSG00000273541	13q14.2
ENSG00000274270	13q14.2
ENSG00000232150	13q14.2
ENSG00000223676	13q14.3
ENSG00000229323	13q14.3
ENSG00000186047	13q14.3
ENSG00000237152	13q14.3
ENSG00000200711	13q14.3
ENSG00000233672	13q14.3
ENSG00000136104	13q14.3
ENSG00000123201	13q14.3
ENSG00000222920	13q14.3
ENSG00000226792	13q14.3
ENSG00000214878	13q14.3
ENSG00000274652	13q14.3
ENSG00000271242	13q14.3
ENSG00000150510	13q14.3
ENSG00000253309	13q14.3
ENSG00000266072	13q14.3
ENSG00000102786	13q14.3
ENSG00000236778	13q14.3
ENSG00000224892	13q14.3
ENSG00000243900	13q14.3
ENSG00000229906	13q14.3
ENSG00000266611	13q14.3
ENSG00000252141	13q14.3
ENSG00000139668	13q14.3
ENSG00000206920	13q14.3
ENSG00000242893	13q14.3
ENSG00000224451	13q14.3
ENSG00000102796	13q14.3
ENSG00000231856	13q14.3
ENSG00000281106	13q14.3
ENSG00000123171	13q14.3
ENSG00000232872	13q14.3
ENSG00000279677	13q14.3
ENSG00000123191	13q14.3
ENSG00000236044	13q14.3
ENSG00000253710	13q14.3
ENSG00000253797	13q14.3
ENSG00000197168	13q14.3
ENSG00000273523	13q14.3
ENSG00000136098	13q14.3
ENSG00000243406	13q14.3
ENSG00000217576	13q14.3
ENSG00000272281	13q14.3
ENSG00000271564	13q14.3
ENSG00000136114	13q14.3
ENSG00000199605	13q14.3
ENSG00000136100	13q14.3
ENSG00000278238	13q14.3
ENSG00000136108	13q14.3
ENSG00000235660	13q14.3
ENSG00000244471	13q14.3
ENSG00000280296	13q14.3
ENSG00000198384	13q14.3
ENSG00000273784	13q14.3
ENSG00000250299	13q14.3
ENSG00000139675	13q14.3
ENSG00000273723	13q14.3
ENSG00000165416	13q14.3
ENSG00000136110	13q14.3
ENSG00000211579	13q14.3
ENSG00000150276	13q14.3
ENSG00000136099	13q14.3
ENSG00000102837	13q14.3
ENSG00000237092	13q14.3
ENSG00000279325	13q14.3
ENSG00000225510	13q14.3
ENSG00000241613	13q14.3
ENSG00000273919	13q14.3
ENSG00000274316	13q14.3
ENSG00000261517	13q14.3
ENSG00000234787	13q14.3
ENSG00000271652	13q14.3
ENSG00000283126	13q14.3
ENSG00000136149	13q14.3
ENSG00000277047	13q21.1
ENSG00000278630	13q21.1
ENSG00000275071	13q21.1
ENSG00000264387	13q21.1
ENSG00000274090	13q21.1
ENSG00000228611	13q21.1
ENSG00000228319	13q21.1
ENSG00000201665	13q21.1
ENSG00000204919	13q21.1
ENSG00000229665	13q21.1
ENSG00000204918	13q21.1
ENSG00000227151	13q21.1
ENSG00000234278	13q21.1
ENSG00000271140	13q21.1
ENSG00000230009	13q21.1
ENSG00000234421	13q21.1
ENSG00000225352	13q21.1
ENSG00000118946	13q21.1
ENSG00000278722	13q21.1
ENSG00000202422	13q21.1
ENSG00000277448	13q21.1
ENSG00000232954	13q21.1
ENSG00000276208	13q21.1
ENSG00000222733	13q21.1
ENSG00000214335	13q21.1
ENSG00000223717	13q21.1
ENSG00000214281	13q21.2
ENSG00000232647	13q21.2
ENSG00000271190	13q21.2
ENSG00000239003	13q21.2
ENSG00000139734	13q21.2
ENSG00000227528	13q21.2
ENSG00000265745	13q21.2
ENSG00000223815	13q21.2
ENSG00000202151	13q21.2
ENSG00000227336	13q21.2
ENSG00000238213	13q21.2
ENSG00000277549	13q21.2
ENSG00000083544	13q21.2
ENSG00000223076	13q21.2
ENSG00000236608	13q21.2
ENSG00000225249	13q21.2
ENSG00000279657	13q21.2
ENSG00000206854	13q21.2
ENSG00000227510	13q21.2
ENSG00000266663	13q21.2
ENSG00000280165	13q21.2
ENSG00000197991	13q21.2
ENSG00000279797	13q21.2
ENSG00000234033	13q21.31
ENSG00000270856	13q21.31
ENSG00000229578	13q21.31
ENSG00000230142	13q21.31
ENSG00000227611	13q21.31
ENSG00000229307	13q21.31
ENSG00000232105	13q21.31
ENSG00000276586	13q21.31
ENSG00000271465	13q21.31
ENSG00000228669	13q21.31
ENSG00000273550	13q21.31
ENSG00000227564	13q21.31
ENSG00000231061	13q21.31
ENSG00000274052	13q21.31
ENSG00000237378	13q21.31
ENSG00000202478	13q21.31
ENSG00000213232	13q21.31
ENSG00000219926	13q21.31
ENSG00000278380	13q21.31
ENSG00000272299	13q21.31
ENSG00000237849	13q21.31
ENSG00000227674	13q21.31
ENSG00000214269	13q21.31
ENSG00000214266	13q21.32
ENSG00000236565	13q21.32
ENSG00000234767	13q21.32
ENSG00000263581	13q21.32
ENSG00000263561	13q21.32
ENSG00000235737	13q21.32
ENSG00000184226	13q21.32
ENSG00000234527	13q21.32
ENSG00000238500	13q21.32
ENSG00000228842	13q21.32
ENSG00000225263	13q21.32
ENSG00000233840	13q21.32
ENSG00000214263	13q21.32
ENSG00000230040	13q21.32
ENSG00000271287	13q21.32
ENSG00000227969	13q21.32
ENSG00000231667	13q21.32
ENSG00000226537	13q21.32
ENSG00000234765	13q21.33
ENSG00000229910	13q21.33
ENSG00000236433	13q21.33
ENSG00000230405	13q21.33
ENSG00000229824	13q21.33
ENSG00000243671	13q21.33
ENSG00000281778	13q21.33
ENSG00000280580	13q21.33
ENSG00000232380	13q21.33
ENSG00000225501	13q21.33
ENSG00000237534	13q21.33
ENSG00000235221	13q21.33
ENSG00000224640	13q21.33
ENSG00000150361	13q21.33
ENSG00000207495	13q21.33
ENSG00000232314	13q21.33
ENSG00000230223	13q21.33
ENSG00000202433	13q21.33
ENSG00000276841	13q21.33
ENSG00000226554	13q21.33
ENSG00000226846	13q21.33
ENSG00000225801	13q21.33
ENSG00000276644	13q21.33
ENSG00000236534	13q21.33
ENSG00000237816	13q21.33
ENSG00000233460	13q21.33
ENSG00000232881	13q21.33
ENSG00000212377	13q21.33
ENSG00000227952	13q21.33
ENSG00000251715	13q21.33
ENSG00000278113	13q21.33
ENSG00000199282	13q21.33
ENSG00000226617	13q21.33
ENSG00000206922	13q21.33
ENSG00000204899	13q21.33
ENSG00000136122	13q21.33
ENSG00000083520	13q21.33
ENSG00000083535	13q21.33,13q22.1
ENSG00000199381	13q22.1
ENSG00000232041	13q22.1
ENSG00000102554	13q22.1
ENSG00000236972	13q22.1
ENSG00000200267	13q22.1
